Table ac_average_period;;;;
"Table to save aircraft average cycles, hours etc. for a certain period of time";;;;
;number_text;ALPHANUM;univarchar(20);"Usually used to represent any kind of number although it is defined as a text column"
;location;STA;univarchar(36);"Station associated with the event"
;instructor;ALPHANUM;univarchar(36);"Instructor associated with the event"
;limitation;ALPHANUM;univarchar(140);"Limitation of the event"
;score;INT;int;"Score associated with the event"
;passed;BOOL;univarchar(1);"Indicates if the event is passed (in case of training)"
;origin;ALPHANUM;univarchar(1);"Origin of the course: E for external I for internal"
;special_number_1;INT;int;"Used to represent a number information"
;special_number_2;INT;int;"Used to represent a number information"
;special_text_1;ALPHANUM;univarchar(255);"Used to represent a text information"
;special_text_2;ALPHANUM;univarchar(255);"Used to represent a text information"
;deact_date;DATE;int;"Deactivation date"
;deact_ref;ALPHANUM;univarchar(70);"Deactivation reference"
;notes;ALPHANUM;univarchar(255);"Some notes / remarks associated with the event"
;mutation;DATE;int;"The mutation date of this record as AMOS date."
;mutator;SG;univarchar(8);"The AMOS user who changed this record."
;status;INT;int;"The status of the record. This column has a different meaning for every table."
;mutation_time;TIME;int;"The time when this record has been added or changed in milliseconds since the start of the day."
;created_by;SG;univarchar(8);"The AMOS user who created this record."
;created_date;DATE;int;"The creation date of this record as AMOS date."
Table staff_pqs_type;;;;
"Defines the PQS Types associated with the PQS Classes";;;;
Keys;Name;Mime-Type;Type;Description
[I];pqs_class_no_i;INT;int;"The PQS Class no i"
[P];pqs_type_no_i;INT;int;"The PQS Type no i associated with the PQS Class"
;type_label;ALPHANUM;univarchar(100);"Label of the PQS Type"
;type_description;ALPHANUM;univarchar(255);"Description of the PQS Type"
;type_day_interval;DOUBLE;float;"Number of days used for the interval"
;type_month_interval;DOUBLE;float;"Number of months used for the interval"
;type_year_interval;DOUBLE;float;"Number of years used for the interval"
;type_passing_grade;INT;int;"The passing grade associated with the event type"
;type_special_number_1;INT;int;"Used to manage a number information"
;type_special_number_2;INT;int;"Used to manage a number information"
;type_special_text_1;ALPHANUM;univarchar(255);"Used to manage a text information"
;type_special_text_2;ALPHANUM;univarchar(255);"Used to manage a text information"
;type_deact_date;DATE;int;"Deactivation date"
;type_deact_ref;ALPHANUM;univarchar(70);"Deactivation reference"
;workflow_interval;INT;int;"from when the workflow must be executed"
;workflow_periodicity;INT;int;"periodicity to repeat the workflow"
;sort_order;INT;int;"Sort order of the PQS Type within the PQS Class"
;is_system;BOOL;univarchar(1);"Indicates if the PQS Type is a system one"
;mutation;DATE;int;"The mutation date of this record as AMOS date."
;mutator;SG;univarchar(8);"The AMOS user who changed this record."
;status;INT;int;"The status of the record. This column has a different meaning for every table."
;mutation_time;TIME;int;"The time when this record has been added or changed in milliseconds since the start of the day."
;created_by;SG;univarchar(8);"The AMOS user who created this record."
;created_date;DATE;int;"The creation date of this record as AMOS date."
Table staff_pqs_type_tree;;;;
"Defines how the PQS Types are linked together in a tree view.";;;;
Keys;Name;Mime-Type;Type;Description
[P];pqs_type_tree_no_i;INT;int;"Primary Key of the table"
[I];pqs_type_no_i_parent;INT;int;"The no i of the PQS Type used as parent"
[I];pqs_type_no_i_child;INT;int;"The no i of the PQS Type used as child"
[I];record_no;INT;int;"The record number: it is set for each group of associations of the parent PQS Type no i. There can be several ways of getting a parent PQS Type no i, therefore a record number is set for each of these possibility. It allows also to manage priorities among the PQS Type no i"
;limitation;BOOL;univarchar(1);"Indicates if the parent PQS Type no i is a limitation of the child PQS Type no i N => No limitation: for most of the cases O => Only limitation: Only the data defined by the parent PQS Type no i are used E => Except limitation: All the data defined by the child PQS Type no i are used except the ones defined by the parent PQS Type no i"
;refresher;BOOL;univarchar(1);"Indicates if the parent PQS Type no i is a refresher of the child PQS Type no i N => No : for most of the cases Y => Yes : the parent PQS Type no i is a refresher for the child PQS Type no i"
;mutation;DATE;int;"The mutation date of this record as AMOS date."
;mutator;SG;univarchar(8);"The AMOS user who changed this record."
;status;INT;int;"The status of the record. This column has a different meaning for every table."
;mutation_time;TIME;int;"The time when this record has been added or changed in milliseconds since the start of the day."
;created_by;SG;univarchar(8);"The AMOS user who created this record."
;created_date;DATE;int;"The creation date of this record as AMOS date."
Table standard_overlay_text;;;;
"Standard Text for PDF-Overlay Elements";;;;
Keys;Name;Mime-Type;Type;Description
;name;ALPHANUM;univarchar(80);""
;text;ALPHANUM;unitext(1073741823);""
[P];standard_overlay_textno_i;INT;int;"First column of the primary key"
;mutation;DATE_INT;int;"The mutation date of this record as AMOS date."
;mutator;SG;univarchar(8);"The AMOS user who changed this record."
;status;INT;int;"The status of the record. This column has a different meaning for every table."
;mutation_time;TIME;int;"The time when this record has been added or changed in milliseconds since the start of the day."
;created_by;SG;univarchar(8);"The AMOS user who created this record."
;created_date;DATE_INT;int;"The creation date of this record as AMOS date."
Table state;;;;
"Table to store states/""provinces"". This is a ""Basic Data Admin"" table.";;;;
Keys;Name;Mime-Type;Type;Description
[P];state;ALPHANUM;univarchar(2);"The code of the state/province"
;description;ALPHANUM;univarchar(36);"The description"
;mutation;DATE;int;"The mutation date of this record as AMOS date."
;mutator;SG;univarchar(8);"The AMOS user who changed this record."
;status;INT;int;"The status of the record. This column has a different meaning for every table."
;mutation_time;TIME;int;"The time when this record has been added or changed in milliseconds since the start of the day."
;created_by;SG;univarchar(8);"The AMOS user who created this record."
;created_date;DATE;int;"The creation date of this record as AMOS date."
;uuid;ALPHANUM;univarchar(36);"Globally unique identifier"
Table station;;;;
"table of stations (bases), should be replaced by table address currently this table must be synchronized with table address by using button ""Sync Stations"" in module Address Administration";;;;
Keys;Name;Mime-Type;Type;Description
[P];station;STA;univarchar(4);"code of station"
;name;ALPHANUM;univarchar(36);"copy of address.name"
;name_1;ALPHANUM;univarchar(36);"copy of address.name_1"
;address;ALPHANUM;univarchar(36);"copy of adr_details.address"
;city;ALPHANUM;univarchar(30);"copy of adr_details.city"
[I];country;CTRY;univarchar(4);"copy of adr_details.country"
;zip_code;ALPHANUM;univarchar(10);"copy of adr_details.zip_code"
;mutation;DATE;int;"The mutation date of this record as AMOS date."
;mutator;SG;univarchar(8);"The AMOS user who changed this record."
;status;INT;int;"The status of the record. This column has a different meaning for every table."
;mutation_time;TIME;int;"The time when this record has been added or changed in milliseconds since the start of the day."
;created_by;SG;univarchar(8);"The AMOS user who created this record."
;created_date;DATE;int;"The creation date of this record as AMOS date."
Table station_printer;;;;
"define printers for station_store";;;;
Keys;Name;Mime-Type;Type;Description
[U];station_store_i;STOO;int;"Link to store for which these printers are defined for. Replaces the columns station and store"
[P];station_printer_i;INT;int;"Primkey columns (replaces old primkey, aug. 2015)"
[U,I];printer_id;ALPHANUM;univarchar(4);"foreign key from table printer"
[U,I];used_as;ALPHANUM;univarchar(10);"printer_type (from table printer_type)"
;is_active;BOOL;univarchar(1);"set printer as active/inactive for this station_store"
[I];last_printer_id;ALPHANUM;univarchar(4);"id of the last used printer, used to switch between two or more defined printers"
;mutation;DATE;int;"The mutation date of this record as AMOS date."
;mutator;SG;univarchar(8);"The AMOS user who changed this record."
;status;INT;int;"The status of the record. This column has a different meaning for every table."
;mutation_time;TIME;int;"The time when this record has been added or changed in milliseconds since the start of the day."
;created_by;SG;univarchar(8);"The AMOS user who created this record."
;created_date;DATE;int;"The creation date of this record as AMOS date."
Table station_store;;;;
"table of stores";;;;
Keys;Name;Mime-Type;Type;Description
[P];station_storeno_i;STOO;int;""
[U,I];station;STA;univarchar(4);"station code (primary key with store)"
[U];store;STO;univarchar(8);"store code (name) , (primary key with station)"
[I];address_i;AD;int;"unique column, foreign key from table address"
;description;ALPHANUM;univarchar(36);"short description of station_store"
;text;ALPHANUM;unitext(1073741823);"detailed description of station_store with pictures, maps, ..."
;is_main;BOOL;univarchar(1);"set station_store as main --> default or first store of this station"
;auto_station_supply;BOOL;univarchar(1);"set store to be supplied automatically  (activated through Station-Parts-Alert data, scheduled/after pickslip like defined in auto_supply_type)"
;auto_supply_type;BOOL;univarchar(1);"type of auto_station_supply: P: auto supply directly after pickslip S: auto supply in a scheduled task"
;auto_confirmation;BOOL;univarchar(1);"Pickslip Confirmation opens automatically after Pickslip Request"
;parts_transfer;BOOL;univarchar(1);"if Y, consumables are transferred to this station like rotables (not automatically consumed),  valid for all stores on this station"
;exclude_from_reorder;BOOL;univarchar(1);"parts on this station are excluded from reorder-proposal (valid for all stores on this station)"
